Name of the role,Department,Location,Job type,Job description,URL
"Senior Architect, Marketing",,"Dallas, Texas, United States",,"Job Title: Senior Architect, Marketing
Location:  100 % remote 
Duration: 6 plus months Contract To Hire OR 1 year extension
 
 
***Everything in Green is a Must Have
 

Strong Communication skills
Sr. Level candidate – this candidate will be working with Executives (C-level, VP and GVP, stakeholders)
Ecommerce background is must
Someone who manager large scale enterprise architecture work

 
***Everything in Purple is nice to have
 
The Information Technology Department has an opening for a Senior Architect - Marketing.
Key Responsibilities include, MUST HAVE:
·       Lead architecture & design for complex programs spanning multiple teams across the organization.
·       Work closely with Product and Business Leaders to transform the Business Vision and Roadmap to Design an architectural vision for delivery teams aligning the product vision and future capabilities and socialize it within and outside the team.
·       Collaborate with Enterprise Architects and Solution Architects across the organization and within the group to develop and refine architecture.
·       Provide technical oversight to the development process including reviewing the technical design and the deployment architecture.
·       Architect and design Microservices Architecture based solutions that are inherently secure, robust, scalable and modular
·       Mentor solution architects and technical leads to help build effective engineering practices.
·       Be the go-to expert for technical solution to digital development teams.
·       Identify and introduce new technologies, patterns as and when required and assess impact of future technologies on your existing architecture and solution.
 
Qualifications:
Must have:
·       Bachelor's Degree in Computer Science/Engineering and 10 years of experience OR Master's Degree in Computer Science/Engineering and 8 years of experience.
·       Strong leadership, interpersonal, influencing, collaboration and negotiation skills
·       5 years of experience in software architecture & design.
·       Experience with micro-services architecture, design patterns, and standard methodologies with an eye towards scale, automation, resiliency, high availability and user experience
·       Experience in MarTech OR AdTech OR Shopper Marketing OR CDP is required.
·       Experience in cloud computing application implementations on AWS or Azure or Google Cloud is a required.
·       Excellent understanding of architectural principles involved in SaaS and multi-tenant platforms.
·       Experience in Kubernetes, Java, Spring, SpringBoot, Python, or some variation of these skills is required.
Nice To have :
·       Experience and knowledge of streaming technologies, NoSQL databases and cloud platforms is a plus.
·       Experience in Kafka, React, GraphQL, Security Vault framework, Redis/Varnish cache, and Spark is a plus.
·       Experience in cloud logging methodologies for metrics, applications logging, and tracing is a plus.
·       Experience in emerging technologies like Machine Learning, voice, bots and IOT is a plus.
·       Experience in DevOps culture is a plus.
·       Good understanding of Mobile/Web Technologies, UI Frameworks such as Angular/React, AEM is a plus.
·       Prior experience in Grocery Retail or Retail in general is a plus.
·       Experience in Adobe Marketing Stack, LiveRamp is preferred.",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c2UeFRnihKFdl7v7QiPhlEA=
Sr. Systems Engineer,,"Rocklin, California, United States",,"Location: Onsite 3 days a week in Rocklin, CA 











Duration: 6month to start
 
 Must-Haves:

Windows
Azure
Scripting-Powershell is nice
Mobile experience( Intune is what they use so ideally that)

 
 
About the Team
 
Williams-Sonoma Technology Solutions Services is a true engineering organization where we put customer experience and end user support first. We are focused on providing world class engineering to our end user systems. As a member of the End User Engineering team, the Sr. Systems Engineer will be responsible for providing engineering for the systems and services supported by the team. The successful candidate will be required to assist in defining/setting standards, certification of hardware/software, and assisting in the design and architecture of end user technologies. Our job is to ensure that every Williams-Sonoma location, associate and customer has the best experience possible utilizing the solutions we provide.
 
About the Role
 
The Sr. Systems Engineer will be part of the Technical Solutions Services team and will be responsible to architect and identify the infrastructure requirements for corporate and retail stores, propose solutions, take lead, coach teammates and keep up with the growing and dynamic environment needs. The successful candidate should have scripting skills, knowledge in cloud ecosystems, ingenuity and problem-solving skills, business and security acumen. The successful candidate will be required to demonstrate a strong commitment to customer service and superior communication and organizational skills essential in fostering excellent relationships with our team members and employees. The Sr. Systems Engineer must understand and adhere to company’s security policies and procedures.
 
Responsibilities:
 
·       Develop and Implement the technical standards for Windows, macOS, SCCM.
·       Implement capacity planning for shared services
·       Work with the architects to evaluate new technologies and perform POCs (Proof of Concept labs) to extend the multi-year roadmap and set overall technical direction for our infrastructure team
·       Design and implement windows infrastructure projects that will solve problems with in the windows environment.
·       Work closely with End User Support teams and Infrastructure Delivery Teams (stores) and help define their workflow and runbooks
·       Provide insightful data to guide decision making and offer proactive solutions.
 
Requirements:
 
·       You have strong working knowledge and experience with deploying and maintaining Microsoft System Center Configuration Manager (SCCM)/ Microsoft Endpoint Configuration Manager (MECM) – patch management, application packaging & distribution, troubleshooting, OSD, task sequencing, deployment testing, log files analysis and reporting on Windows workstations and servers.
·       You have a deep and wide understanding of Windows Operating Systems and SCCM infrastructure (Windows 7, Windows 8.1 and Windows 10, Bitlocker, Adaptiva OneSite, MBAM), Virtualization platforms, and strong familiarity with SQL databases.
·       You have experience with Mobile Device Management through Microsoft Intune (MDM, MAM, Autopilot, Conditional Access policy) and VMWare AirWatch. Apple Device Enrollment Program (DEP)/Apple Business Manager (ABM) and Volume Purchase Program (VPP)
·       You have knowledge and experience working with Microsoft Office 365, Exchange Online, SharePoint Online and Enterprise Mobility + Security (Intune, Azure Information Protection, etc.)
·       You are an expert in automating tasks using any scripting language (PowerShell, VBScript, etc.)
·       Experience in Handling Tickets and Supporting Production Issues.
·       Provide technical guidance and coordination with onsite / offshore teams.
·       Perform 3rd level support, identifying root cause with strategic solutions to problems.
·       You have experience with configuration, administration and performance troubleshooting experience on Active Directory, Group Policy, DNS, Advanced Windows Server Services
·       You are knowledgeable of configuration, administration and performance troubleshooting experience on Windows Servers (Windows Server 2012, 2016 and 2019)
·       You have strong working knowledge of security best practices for Windows and Microsoft products
·       You have some knowledge of Apple macOS
·       You have the experience and skills to be one of the leaders on the technical team and provide mentorship to the desktop support teams.
You work well in a fast paced, collaborative environment
·       You have strong communication skills
 
Technical Competencies Required:
 
·       5+ years of SCCM experience, working with Operating System Deployment (OSD) feature
·       OSD Driver profiles, Windows 10 Servicing, and OSD User State Migration (USMT)
·       Previous Windows 10 Deployment experience
·       Windows 10 Image development
·       MDT Task Sequence / SCCM Task Sequence development
·       Bitlocker with MBAM
·       Scripting experience with focus on automation (PowerShell)










",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c_tQ9gaULTvGfq7gFtQunbI=
Mid Level QA Automation Engineer,,"Dallas, Texas, United States",,"Role :  Mid Level QA Automation Engineer
Client : Albertsons
Location : Currently remote , Dallas TX or Pleasanton CA (2022)
Duration : long term project
 
Must Have skills: 

Automation & manual testing
	
Testing framework
Test Planning 
Scripts Creation, and Execution 
Defects/ Test Reporting (JIRA etc.)


Mobile application (Android & iOS) testing
Appium OR Selenium
Java Programming Language
Behavior Driven Development
RESTful API Testing
CI/CD - Jenkins
Agile Scrum

 
Nice to Have:

Intellij
Cucumber (for UI Automation)
Xcode
Android Studio

 
 
 
eTeki Skills assessment:
Required: Test Automation, Mobile Applications, Cucumber, Appium, Restful API
Optional: Java, CI/CD, Behavior Driven Development, Agile
 
 
Position Purpose
The Safeway IT group is utilizing the latest in technologies to build market-leading, high scale & performance solutions for mobile eCommerce, Loyalty and Rewards programs. We are seeking a QA Automation Engineer who thrives in a distributed systems landscape, and desires to contribute in a fast-paced environment. This position is responsible for developing and maintaining the automation framework and help the functional test teams to reduce QA test cycle timelines.  You will work as a part of an exciting and energetic team of professionals to deliver robust solutions using a wide array of technologies.
 
 
Key Responsibilities include, but are not limited to:

Debug software products through the use of systematic tests to develop, apply, and maintain quality standards for company products
Develop an automation roadmap and helps initiate the right framework and maintain the existing automation suite
Empower the project test teams to do their own automation with the help of right tools and strategies
Develop, modify, and execute automated scripts and programs for testing
Maintain documentation of test results to assist in debugging and modification of software

 
 
Qualifications:

4-year degree (Computer Science, Information Systems or relational functional field) and/or equivalent combination of education or work experience
5+ years of overall experience in test automation techniques for complex interdependent programs/projects.
3+ years of testing experience with mobile apps and test automation cases
Hands-on experience writing test automation scripts in Java.
Expertise with test engineering tools such as Cucumber, Appium
Familiarity with test tools such as Charles Proxy, Android Studio, xCode, and IntelliJ
Experience with Behavior Driven development
Able to test back-end REST API's and front-end UI applications
Demonstrated knowledge of CI/CD tools (Jenkins) to integrate the Automation scripts
Possess experience in Test Planning, execution, tracking tool
Experience with Agile/Scrum methodologies.
Results oriented, willing to take responsibility and accept accountability for action
Comfortable with ambiguity as needs change on a regular basis with a high degree of initiative and sense of urgency
Excellent oral and written skills with the ability to interact with senior management, technical subject matter experts, and business customers are all essential in this role
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c3amOV0VOVAbuPWO_rWQ1BE=
Scrum Master,,"Pleasanton, California, United States",,"Role: Scrum Master

Location: Remote till Jan 2022, then Pleasanton, CA  or Dallas come 2022
Duration: Long term
Must-Have: Mobile experience
 
Qualifications: 
·       4-year degree (Information Systems, Computer Science, Business Administration or relational functional field)   
·       6+ years of work as a team member or project manager on a scrum project teams   
·       3+ years acting as a ScrumMaster in software development environment working with multiple teams   
·       ScrumMaster certification (CSM)   
·       Ideally experience leading mobile projects 
·       Excellent communication- will serve as a liaison between the client and Kforce as well  
·       Deep familiarity and understanding of Agile practices, SCRUM, Test Driven Development, XP, & Kanban   
  
Responsibilities: 
·       Initiates and facilitates project kick-off and inception activities  
·       Coaches and mentors other Scrum Masters/ PM’s to encourage consistent, core best practices across the teams   
·       Takes responsibility for managing dependencies between the PM’s/Scrum teams and third parties, release managers, or between the Scrum teams   
·       Understands Continuous integration and deployment and Exhibits ability to run projects in the Scrum and Kanban methodologies, with multiple outside dependencies and remote project team members   
·       May develop and deliver formal presentations and training programs to end users, project teams, management teams and executive management   
·       Interacts seamlessly with both business and project teams   
·       Has working knowledge and understanding of Agile Software Development Methodology and incremental delivery   
·       Actively contributes to the company's Agile and Lean Community through participation in the internal Agile Community of Practice and Scrum Master Forums   
  
Competencies:   
·       Communicative - Must be able to communicate well with diverse teams and executive level stakeholders from the business in both verbal and written communications   
·       Facilitative - Must be able to coordinate and lead Scrum meeting, team discussion, Scrum of Scrums   
·       Attitude of transparency - Must desire to bring disclosure and transparency to the business and Program Management to grow business trust   
·       Impediment & Conflict resolution - Must be able to facilitate discussion and facilitate alternatives or different approaches   
·       Assertive - Must be able to ensure Agile/Scrum concepts and principles are adhered to, must be able to be a voice of reason and authority, make the tough calls   
·       Continual improvement - Must continually be growing ones craft learning new tools and techniques to manage oneself and a team   
·       Attitude of empowerment - Must be able to lead a self-organization team   
·       Quick learner - Must be able to quickly gain a high-level understanding of Scrum Teams project Vision/Scope   
·       Must be able to work closely with Product Owner(s) in facilitating team and business discussions   
·       Understanding of backlog tracking, burndown metrics, velocity, and task definition   
 
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3cwoWhV1sZaixh5TnexHwzJ4=
Job Opportunity!!!Multiple Positions,,"Raleigh, North Carolina, United States",,"Hello.
Greetings from Infostride, Inc.
We have an immediate opening with one of our Direct State client based in North Carolina. We are sending you the Job Description for this position. Please advise if you are open for new opportunities and comfortable with the Job description. You can reach me out @aarti.bhasin@infostride.com   or call me directly at 415-360-1714 for detailed discussion about this role/opportunity.   




Title

 

Qualification




Dishwasher/Janitor/Stock Clerk

 

 




Food Service Worker

 

basic food safety & hospitality training.




Cook

 

culinary training, food safety, cooking methods and kitchen equipment




Sous Chef

 

culinary training and experience, in addition to Cook requirements and experience in supervising a kitchen




Temporary Supervisor

 

previous supervisory work experience.




Barista

 

 




Wait staff Server

 

 




Wait staff Server Fine Dining

 

required fine dining and event training.




Bartender

 

previous experience and training operating a bar.




Event/ Bartender Supervisor

 

required fine dining and event training by vendor.




 
 
****Temporary Staff will need to arrive in black pants, black shoes, black dress shirt for Catering. Black t-shirt or chef coat for the kitchens.
****At least two (2) positive references from previous employers.
**** Position may convert into full-time with University after 3 Months.
****Location: NC State University , 121 Peele Hall, Raleigh, NC 27695-7103.
 
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c6wk6E13ucTT70baZzMd6mE=
NCDEQ - .NET Developer- Expert,," NC, North Carolina, United States",,".NET Developer required for a contract position. Candidate must work in the Raleigh, NC office. Candidate must have excellent communication skills.We are seeking a team player for a small .NET Agile SCRUM team developing an enterprise application to replace an aging legacy system.  Our database structure and requirements are well defined from the legacy system.  Most of the work is replicating the functionality of the existing system with a few minor adjustments along the way.  The local team is extremely familiar with current system functionality and database structure.  The team has limited experience developing an enterprise level .NET web application.  Our goal is to deploy the solution to production before, or near, the end of 2019.  Current projections have software development ending in September of 2019.Candidate should be independent in coding in .NET but willing to ask questions if needed.  Current team is a close group and we are seeking a person with the necessary technical skills to add value to the team and take direction from the lead developer on site while having excellent social and team skills to integrate seamlessly with the current team.The SCRUM team is physically located in Morehead City, NC. They would like this resource to work full time in the Raleigh, NC office.In addition, the ideal candidate will have excellent problem-solving skills within the structure of a cohesive team that seeks solutions as a team and solutions that can be maintained by the team.The candidate will be responsible for developing .NET solutions from the User Stories defined and prioritized by the business, engage in all SCRUM ceremonies and exhibit independence while ensuring they follow the standards and direction of the Lead Architect.  Seeking clarity from the Lead Architect is a plus when the developer is unsure of the direction or architectural goal.  This is especially important when the team tackles functionality that they have not developed before.  Solutions must be maintained by the local team and therefore must be concise, clear and straight forward.Responsibilities•Participate in requirements analysis•Collaborate with internal teams to produce software design and architecture•Write clean, scalable code using .NET programming languages•Test and deploy applications and systems•Perform meticulous Unit Testing with attention to detail•Revise, update, refactor and debug code•Improve existing software•Develop documentation throughout the software development life cycle (SDLC)•Serve as an expert on applications and provide technical support•Engage in Agile SCRUM ceremonies and processes•Ensuring solutions are aligned with business and IT strategies and comply with the organization’s architectural standards•Applying experience and knowledge in systems analysis, design, development, quality assurance and integration methodologies to develop quality technical solutions•Building positive relationships with team membersRequired/Desired SkillsSkillRequired /DesiredAmountof Experience•	Elevated level knowledge of Microsoft C# .NET, ASP .NET, the .NET Framework Required3Years•	Develop SQL stored procedures for all Create, Retrieve, Update, and Delete (CRUD) functionsRequired3Years•	Manage transaction processing and data concurrencyRequired3Years•	Design and create tables, views and other objects of the databaseRequired3Years•Develop reusable objects and processes to improve developer efficiency and consistency.Required3Years•Manage IIS and application poolsRequired3Years•Deploy web objectsRequired3Years•Plan and develop applications within specified timeframes.Highly desired2YearsQuestionsNo.QuestionQuestion1Absences greater than two weeks MUST be approved by CAI management in advance, and contact information must be provided to CAI so that the resource can be reached during his or her absence. The Client has the right to dismiss the resource if he or she does not return to work by the agreed upon date. Do you accept this requirement?Question2All work must be completed on site. Do you accept this requirement?Question3Please list candidate's email address HERE that will be used when submitting E-RTR.Question4Please indicate how soon this candidate is available to start work. Vendors are encouraged to submit candidates that are available for the duration of the assignment.Question5Vendor must disclose to the agency if the candidate will be subcontracted at the time of submission. Do you accept this requirement?Question6Vendor must notify the agency if any portion of the requirements listed in this task order are to be outsourced to other countries. Do you accept this requirement?Question7Candidates submitted above the rate of XXX may not be considered. Do you accept this requirement?Question8Please note – that if your candidate is selected for hire, the Iran Divestment Act Certification form must be completed and uploaded to the Compliance tab as a part of the onboarding process. This form must be received within a timely manner (expectation 1 business day). Without this form, the Purchase Order cannot be generated and your candidate cannot begin work. Do you accept this requirement?",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c2YD2hh_oC1n5NJUk8TP9Ig=
NCDOT - Specialist- Expert,,"Raleigh, North Carolina, United States",,"This request is for a Desktop Support Specialist to assist Client Services Field Offices to help support the high number of Service Desk requests, hardware installations, and customer software support required for the Region 1 area.  **TRAVEL REQUIRED**This person is required to sit on site.The NCDIT-Transportation is seeking an Expert Specialist resource for a 12-month engagement to work with the Client Services Team.  Client Services uses technical expertise and understanding of business needs to evaluate assigned IT incident and problem service desk tickets to appropriately prioritize and evaluate business impact.  Proactively promotes positive customer relationships and mentors others to ensure client satisfaction and organizational success.  Takes ownership of customer problems and works with a sense of urgency to resolve incidents and problems.  Communicates status of progress to the customer.   Provides updates on work progress to Customer Support Specialists and the Service Desk using call tracking system.  Has significant technical knowledge and serves as a resource for other technicians to help solve complex problems.  Skilled in different types of computer hardware, software, peripherals and components, networking protocols and communications.  Installs and images new computers and loads appropriate software for customers.  Deploys new business applications as needed.  Installs local and network printers and other peripherals and configuration of same. Responsible for user data and migration of profiles as computers are replaced.   Stays abreast of current technology in a changing environment.  Identifies emerging trends and issues, researches and makes suggestions for technical solutions to solve current and future problems.  Uses extensive knowledge to develop and/or implement information technology solutions to enhance organizational success.  Works with Data Center Operations with user file server data storage, network reservations, data restores, various account creations and modifications (AD, email, NCID, CITRIX, etc.).  Works with application development teams to identify application issues at the customer level and provide technical detail in order for development teams to accurately identify problems within applications.  Works with network infrastructure teams to identify network issues at the customer level and provide significant technical detail to assist in network hardware resolutions.  Project Management -Ability to lead projects that require directing the work of others and with some latitude on actions or decisions.  Leads team efforts and assesses and integrates the skills and strengths of individuals for project and organizational success.  Provides status on project work to management.Develop and maintain appropriate documentation for all responsible areas -This position is responsible for creating and maintaining all documentation of process and procedures for all areas this position is responsible for.  This documentation is to be used by team members for operational standards of daily work.  This documentation will also be used in accordance with Operational Level Agreements (IT internal) and Service Level Agreements (IT external).  All documentation should be reviewed annually. System Security -              It is the responsibility of all Technical Services Staff to be aware of DOT and ITS security policies, as well as the security issues directly affecting the systems and technology for which this position is directly involved.  This position is responsible for implementing requirements of the IT Security Office and protecting data from unauthorized access, alteration, destruction, or usage in a manner inconsistent with covered IT Security Policies and standards.Required/Desired SkillsSkillRequired /DesiredAmountof Experience•	Skilled in different types of computer hardware, software, peripherals and components, networking protocols and communications.Required7Years•	Installing and imaging new computers and loading of appropriate software for customers.Required7Years•	Installing local and network printers and other peripherals and configuration of same.Required7Years•	Migrating data and user profiles.Required7Years•	Documenting process and procedures related to technical field support activities.Required7Years•	Demonstrates knowledge and a working experience with ServiceNow call tracking system.Required7YearsQuestionsNo.QuestionQuestion1Absences greater than two weeks MUST be approved by CAI management in advance, and contact information must be provided to CAI so that the resource can be reached during his or her absence. The Client has the right to dismiss the resource if he or she does not return to work by the agreed upon date. Do you accept this requirement?Question2Please list candidate's email address HERE that will be used when submitting E-RTR.Question3Please indicate how soon this candidate is available to start work. Vendors are encouraged to submit candidates that are available for the duration of the assignment.Question4Vendor must disclose to the agency if the candidate will be subcontracted at the time of submission. Do you accept this requirement?Question5Candidates submitted above the rate of XXX may not be considered. Do you accept this requirement?Question6The position will require onsite work. The manager will allow the candidate to work remotely as much as possible, but field work will be required in Beaufort, Hyde, Pamlico, Carteret, Craven counties. Do you accept this requirement?Question7Confirmation that you have thoroughly validated, and attest to the accuracy of, the credentials listed throughout this candidate’s VectorVMS profile and resume pursuant to Section 5.2.5 of ITS-009440 is required. Do you confirm?Question8Payment for all approved hours will be paid at the straight hourly rate regardless of the total hours worked by the engaged resource. It is the responsibility of the supplier to adhere to any applicable compensation laws including payment for overtime hours. Do you accept this requirement?",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c5_a4TVjCSFauuDV8QddjAo=
Scrum Master,,"Pleasanton, California, United States",,"



Role: Scrum Master

Location: Remote till Jan 2022, then Pleasanton, CA or Dallas come 2022
Duration: Long term
Must-Have: Mobile experience
 






Primary Skills: 


·       Project Management/ Team Management experience (at least 4 years) 
·       Scrum Master experience working with brand new Dev Teams & Existing teams in an Agile Scrum environment (at least 8 years) 
·       Experience managing multiple teams at same time 
·       Experience in Agile ceremonies  
·       Expertise in leveraging JIRA for Team management & performance measurement 
·       Experience in understanding the project requirements including technical architecture 
·       Expertise in conflict resolution and impediments management 
·       Someone who can convey the message to different stakeholders (communication) 
 
Secondary Skills: 
·       Mobile Experience (Highly preferred) 
·       Retail experience  
·       Scrum Master Certification 
·       Degree in Information Systems, Computer Science, Business Administration or similar field 
 
 
The team is looking for a Scrum Master with Project Manager experience to lead a Dev team of Android/iOS Developers and Testers.  The Scrum team will total close to 11 members and at some point, you may take on an additional team as well. 
 
 
Responsibilities: 
·       Initiates and facilitates project kick-off and inception activities  
·       Coaches and mentors other Scrum Masters/ PM’s to encourage consistent, core best practices across the teams   
·       Takes responsibility for managing dependencies between the PM’s/Scrum teams and third parties, release managers, or between the Scrum teams   
·       Understands Continuous integration and deployment and Exhibits ability to run projects in the Scrum and Kanban methodologies, with multiple outside dependencies and remote project team members   
·       May develop and deliver formal presentations and training programs to end users, project teams, management teams and executive management   
·       Interacts seamlessly with both business and project teams   
·       Has working knowledge and understanding of Agile Software Development Methodology and incremental delivery   
·       Actively contributes to the company's Agile and Lean Community through participation in the internal Agile Community of Practice and Scrum Master Forums   
  
Competencies:   
·       Communicative - Must be able to communicate well with diverse teams and executive level stakeholders from the business in both verbal and written communications   
·       Facilitative - Must be able to coordinate and lead Scrum meeting, team discussion, Scrum of Scrums   
·       Attitude of transparency - Must desire to bring disclosure and transparency to the business and Program Management to grow business trust   
·       Impediment & Conflict resolution - Must be able to facilitate discussion and facilitate alternatives or different approaches   
·       Assertive - Must be able to ensure Agile/Scrum concepts and principles are adhered to, must be able to be a voice of reason and authority, make the tough calls   
·       Continual improvement - Must continually be growing one's craft learning new tools and techniques to manage oneself and a team   
·       Attitude of empowerment - Must be able to lead a self-organization team   
·       Quick learner - Must be able to quickly gain a high-level understanding of Scrum Teams project Vision/Scope   
·       Must be able to work closely with Product Owner(s) in facilitating team and business discussions   
·       Understanding of backlog tracking, burndown metrics, velocity, and task definition 


",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c1iNPSh9uC2D17AdDnxSV5U=
Junior Accountant,,"Cherry Hill, New Jersey, United States",,"Description:
Job Description: Reconciliation of timesheets, invoices, expense reports and budget spreadsheets. Must have strong MS Excel skills. ",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c0diig1Joy0FzMmsXnyxaio=
Salesforce consultant,,"Pleasanton, California, United States",,"Position Purpose
Albertson's Companies is looking for people who are interested in re-imagining the grocery experience by harnessing the power of digital technologies. The Product Management team has broad responsibility to leverage digital technologies to build best in class customer experiences and maximize return on investment. The Product Manager will help drive a digital product vision and roadmap that will allow Albertson's Companies to deliver the brand promise of being customers favorite local supermarket. The Product Manager is responsible for building business cases, defining, executing, and measures ecommerce and omnichannel product features and capabilities.
 
Key Responsibilities include, but are not limited to:

Champion the needs of customers, business teams, and stakeholders throughout the development process, ensuring that what is delivered meets the original goals and objectives of the project. Ability to operate in areas of uncertainty and ambiguity and provide solid recommendations.
Identify unmet customer needs and develops possible feature/functionality concepts that meet those needs.
Gather input from a variety of internal and external sources to define product concepts; responds to the needs of customers throughout the development process; analyzes competitors and market trends; evaluates technologies; develops detailed requirements, feature definitions, implementation plans, and internal communications.
Participate in cross-functional teams during the entire lifecycle of product development, including deployment and post-deployment activities. Proactively identifies problems that arise in the project, outlines options, recommends solutions, and escalates as needed.
Identify areas that require customer research and proposes research activities to direct supervisor and user experience team. Partners with user experience team to user-test designs through mock-ups, functional prototypes, etc. to ensure they are meeting intended goals.
Effectively influences and collaborates with others, presenting and securing approval from senior management and other key stakeholders, as necessary.
Anticipate upstream and downstream impacts of the project and works with internal business groups to adjust business tools and practices to support new features and functionality.
Responsible for communicating product solutions and benefits to customers and stakeholders; including knowledge transfer and training for on-going management of features.
Develop supporting business case, including financial impact and benefits statements, to support feature/functionality concepts and sell the concepts to internal audiences through persuasive oral and written presentations.
Build intelligent capability and feature roadmaps using research, data, business context and learnings as input.
Be recognized as an expert across the division -- someone who has excellent judgment and whose projects have contributed significantly to the success of the organization.
Champion new initiatives to leadership team
Write user stories as a part of the product development lifecycle that:
	
direct support primary objectives of the project
are appropriate in size for iterative development.
include clear and specific acceptance criteria.
consider dependencies on other stories and/or projects & initiatives.



 
Qualifications:

Bachelor's Degree required.
5-7 years' experience in one or more of the following areas: product marketing, product/program management, business development, management consulting desired, but not required.
Salesforce and retail and ecommerce experience strongly preferred.
Experience managing large agile teams.
Strong analytical, prioritization and negotiating skills.
Experience with A/B testing a plus
Passionate about building great products and solving customer and business problems.
Strong quant and analytical abilities -- you use data to make decisions.

Experience must include:

Technical fluency; comfortable understanding and discussing technology concepts, experience evaluating trade-offs and new opportunities with technical team members.
Proven track record designing and delivering customer experiences that create customer and business value.
Demonstrated track record of aligning to an overarching product vision, using data and analysis to support strategy and prioritization, and day to day product execution.
Experience with SQL and data analysis
Familiarity with backend infrastructure and data pipelines and workflows
Experience with technical product backlog management and prioritization of user stories
Experience working with offshore engineering teams on building features and quality assurance of solutions for CRM
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3cxYUcwK0NTSlzGuXOGgiCmM=
Sr Project Manager,,"Pleasanton, California, United States",,"Position: Sr Project Manager
Duration: long term contract
Location: San Francisco - expecting hybrid in-office schedule by Oct (open to subbing remote exceptions, along with local)
Must-Haves:

Retail background
App Dev Experience

Overview:
Williams Sonoma is looking for an experienced Sr PM professional to deliver complex, large-scale enterprise application/solutions within a retail environment. This role will be specifically focused on supporting projects dealing with retail systems including Supply Chain, Logistics and warehouse management systems.
 
This PM will be challenged to perform in a fast paced environment with many moving parts responsible for managing multiple enterprise application/software and complex integrations projects that have a direct impact on company revenue and growth. This role requires strong communication skills, diplomacy and an even temperament to manage technical scope closely with cross functional teams and technical leads with stakeholder interests in mind.
 ",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c54pxLgR3f_EC9AyTKDHVuQ=
E2E Solution Architect,,"Mexico, México, Mexico",,"Position E2E Solution Architect
Responsibilities 
Experience 12-15+ years
Education
Qualification BE or B Tech or MCA
Skills 
· 12+ years of industry experience with 3-5+ years as solution Architect role in Telco Cloud env.
· Planning, Dimensioning and deployment of Public/Private Cloud/Datacentres
· Strong hands on experience on OpenStack/AWS/Azure cloud & Edge Computing (MEC)
· Solid implementation understanding for SDN/NFV framework design for Telco
· Hands-on expertise in defining the architecture, design and development of containerized Micro-services-based solutions and related management technologies (Docker, Kubernetes) and open APIs/protocols- Redfish, Netconf, web application development with RESTful APIs- for coming up with solutions for Software Defined Infrastructure based deployment of telco data centre
· Product/application development using Programming languages/tools/frameworks/databases such as (Golang, Python, Ansible, Apache Kafka, noSQL DB like MongoDB/Redis), experience using Agile methodologies and CI/CD techniques and tools
· Strong understanding of OS (Linux), Hypervisors (KVM, Xen, VMWare, etc), VLAN, OVS, Linux bridges and Fast Data Patch technologies such as DPDK, SRIOV
· Deep technical understanding of Switching and Routing, Application level technologies (JSON, TCP/IP, XML, SOAP, HTTP), Software Defined Networking (OpenFlow), including their trends and challenges
· Highly focused, with the ability to deliver solid work on tight schedules · Excellent collaborative skills, with strong written and verbal communication
· Knowledge of Spanish an add-on
 
",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3c8pENrURuvAaVy9ba_ZkBLY=
Tableau Developer,,"Austin, Texas, United States",,"All work products resulting from the project shall be considered ""works made for hire"" and are the property of the Texas Health and Human Services Commission  and may include pre-selection requirements that potential Vendors (and their Candidates) submit to and satisfy criminal background checks as authorized by Texas law. Texas Health and Human Services Commission will pay no fees for interviews or discussions, which occur during the process of selecting a Candidate(s).

 
The contractor will provide Developer Analyst support for the implementation of Tableau Dashboards for the IDD-BHS Division in the Office of Decision Support. This position will assist collect business dashboard requirements by establishing themes, epics, user stories, and features that make up the product backlog. This position will develop the complex Tableau dashboard and train the existing internal staff for future work. Dashboard mockup development and user validation. Acquires data from a variety of data sources for use by Tableau dashboards and reports. Connects Tableau data visualization objects to external data sources, including the testing and validation of the Tableau object’s ability to connect. Collaborates with other members of the Team on the design and implementation of optimal data design to support a Tableau reporting system. Testing, validation, and deployment of webpages and Tableau objects into a production environment. Experience with publishing internal and external dashboards to the organization and a demonstrated understanding of the architecture involved. Experience working with all levels of an organization, along with the ability to collaborate and present at the executive level (regarding dashboards). Project management expertise to structure work, timelines, and lead a team along with the soft skills to appropriately set stakeholder expectations. Excellent at quickly teaming with a variety of stakeholders and resources.",https://infostride.com/job-openings/?job_id=z5G7h3l6a1kMvyS65NP3cye7pcpYScOgYPUfvA8jesk=
