Name of the role,Department,Location,Job type,Job description,URL
Client Partnership Consultant,Business Development,"Glasgow, Scotland, United Kingdom",full,"AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About youAs Client Partnerships Consultant you will work as part of the business development teams and across AND to provide content and resources we need to drive growth and success with new and existing clients. As a result you will need to be able to: Work to develop and execute an impactful sales enablement strategy & data-driven solutions Use performance data to identify knowledge or skill gaps across the sales team, gather & relay feedback to continuously iterate on the enablement strategy Build relationships with stakeholders and collaborate across all business units to ensure alignment and execute initiatives Provide effective onboarding and training programmes for new joiners Develop comms plans, learning materials and resources to support the ongoing development of the biz dev framework and content (tools & templates, podcasts) Manage key projects; plan & coordinate training workshops and other events Facilitate key team meetings with the potential also to facilitate training workshops To do that, it’s essential you bring the following: Project management skills - adept at strategising the initiatives that will have the highest impact given available resources, able to leverage organisational skills to anticipate roadblocks, juggle priorities, and meet deadlines Data driven - develop initiatives, evaluate success and iterate Experience in business development / service / sales support and strong understanding of the client lifecycle preferred Ability to collaborate and work effectively in a cross-functional environment We are looking for engaging personalities who can connect with our team and the wider business, igniting excitement about AND’s growth journey, with a high level of creativity and imagination. We welcome team-oriented candidates who are confident in their ability to develop scalable initiatives and experiences that drive growth and success.In this role you’ll enjoy a flexible working environment and a variety of work - whether it’s developing enablement strategies, content, workshops, a podcast series, or an event, we listen to the business needs and deliver the best solutions. You’ll work closely with the business development, AND’s leadership across all business units, and AND’s people at all levels in the delivery of our objectives. This is an excellent opportunity to learn and build business development knowledge and experience which can open up an interesting career path in this space or other leadership opportunities.Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. ",https://apply.workable.com/and-digital/j/CEDC900316/
Client Partnership Consultant,Business Development,"Leeds, England, United Kingdom",full,"AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About youAs Client Partnerships Consultant you will work as part of the business development teams and across AND to provide content and resources we need to drive growth and success with new and existing clients. As a result you will need to be able to: Work to develop and execute an impactful sales enablement strategy & data-driven solutions Use performance data to identify knowledge or skill gaps across the sales team, gather & relay feedback to continuously iterate on the enablement strategy Build relationships with stakeholders and collaborate across all business units to ensure alignment and execute initiatives Provide effective onboarding and training programmes for new joiners Develop comms plans, learning materials and resources to support the ongoing development of the biz dev framework and content (tools & templates, podcasts) Manage key projects; plan & coordinate training workshops and other events Facilitate key team meetings with the potential also to facilitate training workshops To do that, it’s essential you bring the following: Project management skills - adept at strategising the initiatives that will have the highest impact given available resources, able to leverage organisational skills to anticipate roadblocks, juggle priorities, and meet deadlines Data driven - develop initiatives, evaluate success and iterate Experience in business development / service / sales support and strong understanding of the client lifecycle preferred Ability to collaborate and work effectively in a cross-functional environment We are looking for engaging personalities who can connect with our team and the wider business, igniting excitement about AND’s growth journey, with a high level of creativity and imagination. We welcome team-oriented candidates who are confident in their ability to develop scalable initiatives and experiences that drive growth and success.In this role you’ll enjoy a flexible working environment and a variety of work - whether it’s developing enablement strategies, content, workshops, a podcast series, or an event, we listen to the business needs and deliver the best solutions. You’ll work closely with the business development, AND’s leadership across all business units, and AND’s people at all levels in the delivery of our objectives. This is an excellent opportunity to learn and build business development knowledge and experience which can open up an interesting career path in this space or other leadership opportunities.Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. ",https://apply.workable.com/and-digital/j/33D2B684D8/
Client Partnership Consultant,Business Development,"Birmingham, England, United Kingdom",full,"AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About youAs Client Partnerships Consultant you will work as part of the business development teams and across AND to provide content and resources we need to drive growth and success with new and existing clients. As a result you will need to be able to: Work to develop and execute an impactful sales enablement strategy & data-driven solutions Use performance data to identify knowledge or skill gaps across the sales team, gather & relay feedback to continuously iterate on the enablement strategy Build relationships with stakeholders and collaborate across all business units to ensure alignment and execute initiatives Provide effective onboarding and training programmes for new joiners Develop comms plans, learning materials and resources to support the ongoing development of the biz dev framework and content (tools & templates, podcasts) Manage key projects; plan & coordinate training workshops and other events Facilitate key team meetings with the potential also to facilitate training workshops To do that, it’s essential you bring the following: Project management skills - adept at strategising the initiatives that will have the highest impact given available resources, able to leverage organisational skills to anticipate roadblocks, juggle priorities, and meet deadlines Data driven - develop initiatives, evaluate success and iterate Experience in business development / service / sales support and strong understanding of the client lifecycle preferred Ability to collaborate and work effectively in a cross-functional environment We are looking for engaging personalities who can connect with our team and the wider business, igniting excitement about AND’s growth journey, with a high level of creativity and imagination. We welcome team-oriented candidates who are confident in their ability to develop scalable initiatives and experiences that drive growth and success.In this role you’ll enjoy a flexible working environment and a variety of work - whether it’s developing enablement strategies, content, workshops, a podcast series, or an event, we listen to the business needs and deliver the best solutions. You’ll work closely with the business development, AND’s leadership across all business units, and AND’s people at all levels in the delivery of our objectives. This is an excellent opportunity to learn and build business development knowledge and experience which can open up an interesting career path in this space or other leadership opportunities.Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. ",https://apply.workable.com/and-digital/j/2282DF60F5/
Client Partner Digital Delivery,Client Management,"Amsterdam, North Holland, Netherlands",full,"Who We Are:AND Digital are a tech company focused on accelerating digital delivery and dedicated to closing the digital skills gap. We’ve been helping organisations build better digital products and stronger digital teams since 2014.We believe our work should always leave a legacy for the client. We do this through close relationships with our offices (or ‘Clubs’) so that our partners are always prioritized by a regional team close to them.This unique model has driven success for our clients and ourselves, evidenced by our remarkable organic growth since 2014. Today we number more than 1,300 people with Clubs all over the UK and Europe with plans for global expansion in the next couple of years.Join us - and help us fulfil our mission to close the world’s digital skills gap.About YouAs a Client Partner Digital Delivery, you will be responsible for all new client opportunities with more of a focus on larger enterprises from initial contact through to close. As a result, you will need to be able to: Build great relationships - Really get to know and understand CIO/CDO/CTO/CEOs. Help them solve their key problems and challenge their thinking and approaches to digital and software development. Understand the tech and professional services landscape in the Netherlands - Bring a wider business and technology perspective. Know the technical and business landscapes, including where the challenges and opportunities lie. Win new clients as part of a team - Take the lead on opportunities from initial contact to close. Navigate complex environments, pulling together multiple strings to close effectively. Working as one of a three person BD team in the region with accountability for an annual target. You will be measured with a clear focus on the number and quality of new clients won by yourself and the team. You will need to close clients that achieve in the region of €3-6m of revenue each year for AND’s 100+ team in the region. It is also vital that we bring in the right clients. We look for a long term sustainable, “win-win” partnership with our clients from AEX 100 to scale-ups alike.YOUR BACKGROUNDIt’s essential you bring the following: Significant Enterprise Business Development experience in consulting, technology professional services in favour of product driven and Saas based organisations or Digital agency experience A track record of winning new business deals with large companies in Netherlands private sector incl. AEX indexed multinationals. These may start small but will grow to be million-Euro plus annual clients Relationship Management skills - very strong at building relationships quickly and following a well organised collaborative way Working knowledge across three or more of the following - digital, business strategy, marketing, technology, Agile, change management and business transformation. Credible at C Suite Level - Aware of the challenges facing CIOs, CTOs and wider C Suite, able to support their thinking and approach to solving these Fluent in speaking and writing English and Dutch is a strong preference. Why join AND Digital?We have three values: wonder, share, and delight. These values inform how we work with clients, and our culture: what it feels like to work for AND. We believe collaboration, ambition, curiosity and fun can drive innovation by creating a better environment for problem-solving.By joining AND, we’ll provide: Opportunities to work on projects with big clients and the chance to produce meaningful work that makes a difference to people’s lives. A “Blended Working” model, meaning you will be able to work in a range of locations from; your home, in your clubhouse, on a client, as well as just a change of scenery. A dedicated career scrum team, designed to help you reach your career goals and develop the skills you need to be your best self. An annual budget for training and upskilling, including allocated days off so you don’t have to study in your own free time. Monthly and quarterly team socials - on us - ranging from after work drinks, to driving experience days with your fellow club members. A safe environment for you to be yourself and challenge yourself.  Equal Opportunities StatementAt AND Digital we embrace diversity and are committed to equal opportunities. We are actively recruiting for a diverse and inclusive workforce so want to ensure we do everything we can to support your application.We want you to feel safe and empowered to let us know if you require any adjustments to be made to your application or interview process so please speak to our recruitment team.",https://apply.workable.com/and-digital/j/E4EE42E6BF/
Client Partnership Consultant,Business Development,"Amsterdam, North Holland, Netherlands",full,"AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About youAs Client Partnerships Consultant you will work as part of the business development teams and across AND to provide content and resources we need to drive growth and success with new and existing clients. As a result you will need to be able to: Work to develop and execute an impactful sales enablement strategy & data-driven solutions Use performance data to identify knowledge or skill gaps across the sales team, gather & relay feedback to continuously iterate on the enablement strategy Build relationships with stakeholders and collaborate across all business units to ensure alignment and execute initiatives Provide effective onboarding and training programmes for new joiners Develop comms plans, learning materials and resources to support the ongoing development of the biz dev framework and content (tools & templates, podcasts) Manage key projects; plan & coordinate training workshops and other events Facilitate key team meetings with the potential also to facilitate training workshops To do that, it’s essential you bring the following: Project management skills - adept at strategising the initiatives that will have the highest impact given available resources, able to leverage organisational skills to anticipate roadblocks, juggle priorities, and meet deadlines Data driven - develop initiatives, evaluate success and iterate Experience in business development / service / sales support and strong understanding of the client lifecycle preferred Ability to collaborate and work effectively in a cross-functional environment We are looking for engaging personalities who can connect with our team and the wider business, igniting excitement about AND’s growth journey, with a high level of creativity and imagination. We welcome team-oriented candidates who are confident in their ability to develop scalable initiatives and experiences that drive growth and success.In this role you’ll enjoy a flexible working environment and a variety of work - whether it’s developing enablement strategies, content, workshops, a podcast series, or an event, we listen to the business needs and deliver the best solutions. You’ll work closely with the business development, AND’s leadership across all business units, and AND’s people at all levels in the delivery of our objectives. This is an excellent opportunity to learn and build business development knowledge and experience which can open up an interesting career path in this space or other leadership opportunities.Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. ",https://apply.workable.com/and-digital/j/03F0EADAA3/
Client Partner,Client Management,"Halifax, England, United Kingdom",full,"Who We Are:AND Digital are a tech company focused on accelerating digital delivery and dedicated to closing the digital skills gap. We’ve been helping organisations build better digital products and stronger digital teams since 2014.We believe our work should always leave a legacy for the client. We do this through close relationships with our offices (or ‘Clubs’) so that our partners are always prioritized by a regional team close to them.This unique model has driven success for our clients and ourselves, evidenced by our remarkable organic growth since 2014. Today we number more than 1,300 people with Clubs all over the UK and Europe with plans for global expansion in the next couple of years.Join us - and help us fulfil our mission to close the world’s digital skills gap.What you’ll bring to the table: A demonstrable background in professional services, in a similar role Strong experience working in digital/tech environment (web/app development house, marketing agency, consulting) Strong business awareness and high commercial acumen Gravitas and proven experience to shape digital function and guide teams through implementation and delivery. Proven experience in shaping and selling complex and effective propositions, which exceed client expectations and challenge the status quo A track record of building outstanding relationship with clients and growing accounts (winning, retaining and expanding key accounts)  Why join AND Digital?We have three values: wonder, share, and delight. These values inform how we work with clients, and our culture: what it feels like to work for AND. We believe collaboration, ambition, curiosity and fun can drive innovation by creating a better environment for problem-solving.By joining AND, we’ll provide: Opportunities to work on projects with big clients and the chance to produce meaningful work that makes a difference to people’s lives. A “Blended Working” model, meaning you will be able to work in a range of locations from; your home, in your clubhouse, on a client, as well as just a change of scenery. A dedicated career scrum team, designed to help you reach your career goals and develop the skills you need to be your best self. An annual budget for training and upskilling, including allocated days off so you don’t have to study in your own free time. Monthly and quarterly team socials - on us - ranging from after work drinks, to driving experience days with your fellow club members. A safe environment for you to be yourself and challenge yourself.  Benefits: 26 days holiday allowance + bank holidays 13 days per year for innovation or upskilling 2 days per year for volunteering Share scheme A £1000 flexifund to use on a personalised list of benefits such Gym membership, Cycle to Work Scheme, Health, dental and optical cash plan  PLUS many more For a full list of benefits - click hereEqual Opportunities StatementAt AND Digital we embrace diversity and are committed to equal opportunities. We are actively recruiting for a diverse and inclusive workforce so want to ensure we do everything we can to support your application.We want you to feel safe and empowered to let us know if you require any adjustments to be made to your application or interview process so please speak to our recruitment team.",https://apply.workable.com/and-digital/j/3E9C302F14/
Client Account Manager (London),Client Management,"London, England, United Kingdom",full,"Client Account Manager (London)AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow. Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses. We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About you:As Client Account Manager you will play a strategic and pivotal role, managing the end to end relationship between AND Digital and its clients. The Client Account Manager  is responsible for monitoring happiness and performance of the project team and acts as point of contact with the client to review performance, satisfaction and discuss future needs. As a result, you will need to be able to: Ensure that the service delivered to both clients and AND Digital’s people results in a great experience all round Manage an average portfolio of 3 clients as you will be required to spend 4 days per week on client site. Build relationships with stakeholders and AND Digital’s people you will be responsible for swiftly resolving issues raised by the stakeholders or AND’s people. Build and source a team for the client, depending on the needs and skills of our people Manage onboarding, rotation, holidays, training, and working with clients to forecast new requirements Be the first point of escalation for delivery issues and represents delivery at customer meetings Manage the NPS, measure performance and client satisfaction on a quarterly basis Support account growth and relationship development planning Advise clients on AND’s services and make recommendations that solve their needs To do that, it’s essential you bring the following: Experience and passion in the digital tech space Strong interpersonal skills are paramount for this role to build trusting relationships with your clients and colleagues. Problem solving: Ability to use creativity, reasoning, past experience, information and available resources to resolve client issues Adaptability: Ability to adapt to changes and manage multiple tasks. Ability to adapt to each client style and adjust to changing business surroundings is important. Listening skills: Ability to listening to your client, put yourself in their shoes to understand their perspective and empathise with them. Communication skills: Ability to articulate clearly and positively the message you want to deliver to your client or colleague. Ability to give difficult messages without breaking the trust build with the client or colleague. Time management: Ability to multi tasks in order to deliver on time your commitment to each individual. Ability to demonstrate that you are highly reliable. Detail oriented: Attention to detail is essential for planning and financial managment It’s helpful if you also have: The ability to Identify and qualify new opportunities Experience in managing account documents (eg; opportunity pipeline, company profile, stakeholder map) The understanding required to ensure POs, contract, affiliate contracts are in place for every engagement A track record in managing monthly invoicing including time approvals Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. ",https://apply.workable.com/and-digital/j/C513929218/
Client Account Director (London),Client Management,"London, England, United Kingdom",full,"Client Account Director (London)AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within theirorganisation today, so that they thrive tomorrow. Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count. About YouAs a Client Account Director you will hold a strategic and pivotal role; accountable for building relationship between the Club and its clients, managing the current assignments, growing the accounts, and establishing a strong lasting partnership between AND Digital and the client organisations. As a result you will need to be able to: Create a healthy portfolio of clients and forecast accurately growth target across the portfolio Define each account direction and targets Execute account development plan Drive account growth and relationship development planning Develop a long term strategic vision for your client and use your creativity to push/trial innovative ideas To do that, it's essential you bring the following:  A demonstrable background in professional services, in a similar role Strong experience working in digital/tech environment (web/app development house, marketing agency, consulting) Strong business awareness and high commercial acumen Gravitas and proven experience to shape digital function and guide teams through implementation and delivery. Proven experience in shaping and selling complex and effective propositions, which exceed client expectations and challenge the status quo A track record of building outstanding relationship with clients and growing accounts (winning, retaining and expanding key accounts) Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us:  We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy.  There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience.  Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. Still sound good? Great! Fill out the short application form below and we’ll be in touch.",https://apply.workable.com/and-digital/j/09D728A1FB/
Chief for Hub Operations (Amsterdam),Operations,"Amsterdam, North Holland, Netherlands",full,"Chief for Hub Operations (Amsterdam)AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About YouAs a Chief for Tenzing Hub, you will have overall accountability for the provision of support services (Recruitment, OnBoarding, Marketing, Academy, Agile Coaching) for all Business Units (BUs) within a Hub. This Hub spans across the Netherlands. You will provide and ensure the availability of services as per the agreed plan and quality. Tenzing is the name of our Support Services Business Unit. A Hub comprises up to 9 Business Units, each Business Unit is approx 80-90 people in size generating revenues of approx €10-11m per annum. Specifically you will be responsible for the following aspects of the role:Ensuring service quality Responsible for ensuring high level of service provided to all BUs within the hub Ensuring services are delivered as planned and in line with quarterly and annual targets, resolving service issues and challenges Working with Team Leads to identify actions or additional support, where needed, to meet service delivery expectations Running regular service reviews with all BUs in the hub Planning, budgeting, tracking & approving spend Creating the overall Tenzing Hub budget, incorporating all sub service teams’ spend plus forecasted growth expectations. Track and manage overall budget (circa €3m), approving spend, ensuring alignment with the budget as well as ensuring agreed services are being delivered. Capacity planning & management Responsible for ensuring overall capacity across the Tenzing hub teams can deliver agreed services. Working with Tenzing Hub Team Leads and BU Leads to balance service needs and capacity Working with Tenzing Hub Team Leads to identify short term solutions to capacity constraints   Working proactively with hub Business Units to ensure required support from their Business Units is available as needed for activities such as interviewing for new hires, upskilling delivery and support for Onboarding Comms & Operations Providing regular updates on service delivery and progress against expected targets and objectives Working with other Tenzing Hub Chiefs to remain connected and ensure consistency of approach and service across all Hubs To do that, it’s essential you bring the following: Able to operate confidently at a Board level Experience of leading a services or operations function, comprising multiple services operating in an Executive or Senior Manager role Experience in leading/managing people (15+) Experience of managing significant budget spend of €3m or higher Results and metrics focussed Able to balance conflicting demands on time and priorities Ability to travel across the Netherlands (currently Amsterdam and Rotterdam) It’s helpful if you also have: A naturally curious and challenging and process mindset Understanding of professional services delivery and operations Flexibility and responsiveness to people, needs and opportunities A self organised, planned and collaborative approach Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. Still sound good? Great! Fill out the short application form below and we’ll be in touch.",https://apply.workable.com/and-digital/j/782681D3E6/
Chief Engineer (London),Engineering,"London, England, United Kingdom",full,"Chief Engineer (London)AND IntroductionAt AND, we accelerate the development of digital capabilities. In practice, that means helping ambitious leaders and organisations build the teams, products, processes and even operational structures they need to close the digital skills gap within their organisation today, so that they thrive tomorrow.Clients rely on our experience, agility and craft skills across tech and business strategy, software development and product management to address some of the toughest challenges facing their businesses.We bring aboard thinkers, tinkerers, passionate software craftspeople and inspiring technologists to help us solve these challenges. Together, we’re united by a sense of pragmatism, purpose and a deeply-held belief that digital products and technology alone won’t transform a business or save the world: it’s the people that count.About YouAs a Principal Engineer for a club of over 80 people (approx. 30-40 developers of all experience levels from Associate to Technical Lead), you will spend the majority of your time helping build our technical capabilities, growing our technologists and influencing technical direction, both within AND and for our clients. As a result, you will need to be able to: Be initially 100% billable and hands on while the Club grows; as we mature this might be less and be a more pure consulting and BD role to help grow clients and fix failing projects. Help with winning new clients by helping to solve their technology problems; coming up with compelling and pragmatic solutions Lead the engineering and development thinking for your club, ensuring that this aligns with the Club Executive’s strategy, overarching business strategy, and client needs. Guide and support the improvement of technical skills for the junior to senior developers in your Club, during their time in internal projects between client assignments. Define coding standards and ensure they are followed during client assignments Provide technical oversight for client work on the Club’s most challenging engineering activities, working alongside the Club’s Product Developers and Technical Leads Enable an inclusive and diverse technology culture in your Club, and support these values on our client engagements, including building this culture onsite directly with clients and their incumbent technologists. Support club in setting up engagements for success, ensuring that technical direction and choices are appropriate for clients’ needs, (providing technical oversight during discovery) and supporting the project resourcing during discovery phase Collaborating with the Technologists of the Consulting team to establish AND’s tech proposition and develop Thought Leadership.To do that, it’s essential you bring the following: Hands on coding capability to a specialist/expert level Wide experience of pragmatic, hands-on technical delivery of enterprise-scale projects across the full SDLC. Deep understanding and extensive track record of delivering complex technical solutions using Agile methods including Scrum, SAFe etc. Hands-on experience of modern software delivery, including XP, TDD, CI/CD and DevOps practices. A keen understanding of industry best-practice around standards, quality and continuous improvement. Proven leadership of teams and teams of teams; extensive client-facing experience is expected. It’s helpful if you also have: Experience in coaching and providing career progression to senior developers and tech leads, supporting highly experienced developers create exciting and inspiring career ambitions. Awareness to think about technology strategically, creating flexible and robust plans for investment and change, and communicating these effectively. Experience working with managers to deliver complex and sensitive technical messages/solutions upwards and across teams Experience of managing technologists across multiple teams to ensure they are working toward a holistic vision/goal Consultancy experience across a number of sectors is a bonus. As an added bonus, you may be a well established figure in your field; perhaps you are a recognised conference speaker or tech blogger/writer, are an industry expert in a specialist field, or have contributed to open source projects or charitable technical projects (like TuringLabs etc.). Joining ANDFrom the work we deliver, to the way we serve and support our people, we work hard to ensure that there’s nowhere quite like AND. But joining a company is a two-way street: the fit has to work on both sides. So before you apply, here’s three key things to understand about us: We’re built for people - like, real humans. Not ‘resources’ or ‘staff’. That means happiness and wellbeing really do matter to us, and we hate unnecessary hierarchy and bureaucracy. There’s no well-trodden path ahead: AND is growing fast and forging a new trail. That’s exciting, and gives us all the autonomy and opportunity we love - but bear in mind it also demands focus, patience and resilience. Diversity is a priority. After all, to build great products that a wide variety of different people love to use, we need a wide variety of people to help us build them. So diversity is more than a policy or a word: it’s business critical for us. Still sound good? Great! Fill out the short application form below and we’ll be in touch.",https://apply.workable.com/and-digital/j/D62C54F1DE/
