Name of the role,Department,Location,Job type,Job description,URL
"Lifecycle Marketing Manager, EMEA",Marketing: Business Travel,"London, UK",,"The EMEA Lifecycle Marketing Manager at TripActions will be an integral part of driving revenue growth across the customer lifecycle. In this role, you will develop high-impact strategies to drive adoption, upsell & expansion with a focus on our core European markets. You will be skilled at using research to gain insight into customer challenges and use those learnings to build, test, and automate your programs across channels (in-product, digital, email, direct mail, sales and customer success, etc). 
 
You’ll get to own and evaluate the best way to get to the goal and then execute towards it. In this highly cross-functional role, you’ll have the support of the broader EMEA marketing team, North America lifecycle team, sales, creative, data, customer success, and product team. Strong creative and project management skills, familiarity and comfort with analytics and data, a natural desire to be part of a team, and a positive engaged attitude are all imperative. 
 
What You’ll Do:
 

Drive revenue with existing customers by leading monetization programs in Europe
Build a local strategy to drive usage and attainment partnering with sales, customer success, and product team
Test and automate your growth strategy to drive usage and expansion at each part of the customer journey
Onboard travel program admins and end users through email, in-product, digital, content programs that create excitement to use TripActions
Partner with sales and customer success to drive upsell opportunities
Experiment, analyse, and share results and insights

 
What We’re Looking For:

Minimum of 3 years of experience in marketing
Experience in growth, lifecycle, monetization, customer marketing
Experience building campaigns for the UK, German and French markets
Experience in hyper-growth environments a strong plus
English speaker, German or French language a strong plus
Familiarity with, or ability to quickly learn, tools like Eloqua, Marketo, Appcues, Reachdesk, and more
Customer-obsessed marketer who deeply understands the user journey 
Scientific approach to experimentation and taking smart risks
Excellent written and verbal communications

 
#LI-BW1
#LI-Hybrid",https://tripactions.com/careers/openings/4527612?gh_jid=4527612
Leadership Sourcer,People,"Palo Alto, CA or San Francisco, CA",,"We’re looking for a Staff level Leadership Sourcer who will play a pivotal role in TripActions' growth scaling our leadership team (Manager and above up to executive-level roles) for engineering, product and design teams, and other crucial roles and teams within the technical umbrella. As a Staff Sourcer focusing on leadership roles, you’ll help establish best practices and solidify business partnerships across the company and help build out your team. You will partner closely with your hiring managers and teams to research, source, and identify qualified candidates converting leads into hires while ensuring a smooth and candidate-first process throughout. We currently have one Principal level Recruiter focused on Leadership recruiting that you will partner with closely. 
What you’ll do:
Sourcing & Research:

Drive search strategy and execution for executive-level roles
Conducting research to map markets and generate candidate names and profiles
Calibrating candidates with recruiters & hiring managers
Participating in client update meetings on active searches and preparing reports to show sourcing progress
Providing strategic guidance and advice in a true partnership with the executive recruiter
Provide process consultation, make recommendations, influence improvements, leverage resources, and share information to facilitate an effective program
Leverage external talent market knowledge/data/insights to recommend the most effective search strategy for each role

Outreach:

Engaging and building relationships with executive-level candidates, and performing the initial assessment
Proactively building out talent networks in certain functions/industries and tapping knowledgeable industry sources to develop an initial pool of candidates
Extensive knowledge and application of effective talent nurturing techniques

What we’re looking for:

Highly articulate, able to convey complex arguments and engage with senior-level executives in a polished and professional manner
Exceptional qualitative research skills, including the ability to synthesize data from multiple sources and quickly learn new spaces
8+ years of research experience at a corporate in a market insights firm, and/or executive search firm
Effectively manage multiple requisitions during high volume periods
Have executive recruiting experience, either in an executive search firm or in-house executive search team

 
#LI-AC3
#LI-Remote",https://tripactions.com/careers/openings/4469447?gh_jid=4469447
Leadership Sourcer,People,Remote (USA),,"We’re looking for a Staff level Leadership Sourcer who will play a pivotal role in TripActions' growth scaling our leadership team (Manager and above up to executive-level roles) for engineering, product and design teams, and other crucial roles and teams within the technical umbrella. As a Staff Sourcer focusing on leadership roles, you’ll help establish best practices and solidify business partnerships across the company and help build out your team. You will partner closely with your hiring managers and teams to research, source, and identify qualified candidates converting leads into hires while ensuring a smooth and candidate-first process throughout. We currently have one Principal level Recruiter focused on Leadership recruiting that you will partner with closely. 
What you’ll do:
Sourcing & Research:

Drive search strategy and execution for executive-level roles
Conducting research to map markets and generate candidate names and profiles
Calibrating candidates with recruiters & hiring managers
Participating in client update meetings on active searches and preparing reports to show sourcing progress
Providing strategic guidance and advice in a true partnership with the executive recruiter
Provide process consultation, make recommendations, influence improvements, leverage resources, and share information to facilitate an effective program
Leverage external talent market knowledge/data/insights to recommend the most effective search strategy for each role

Outreach:

Engaging and building relationships with executive-level candidates, and performing the initial assessment
Proactively building out talent networks in certain functions/industries and tapping knowledgeable industry sources to develop an initial pool of candidates
Extensive knowledge and application of effective talent nurturing techniques

What we’re looking for:

Highly articulate, able to convey complex arguments and engage with senior-level executives in a polished and professional manner
Exceptional qualitative research skills, including the ability to synthesize data from multiple sources and quickly learn new spaces
8+ years of research experience at a corporate in a market insights firm, and/or executive search firm
Effectively manage multiple requisitions during high volume periods
Have executive recruiting experience, either in an executive search firm or in-house executive search team

#LI-AC3
#LI-Remote",https://tripactions.com/careers/openings/4474984?gh_jid=4474984
Lead Data Analyst - Loyalty & Growth,Data,"Seattle, WA",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Lead Data Analysts of our global Data team, you will work closely with stakeholders from across the business including engineers, sales, marketing, finance, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Collaborate daily with Design, Engineering, Product, and Go-To-Market teams to bring data and analytics
Lead the data and execution of analytics about growth, performance marketing, loyalty, and rewards to drive growth
Provide technical excellence and project leadership in the implementation of large, cross-functional data projects (for example, the development of a new financial reporting model and reporting)
Work closely with our executive team to provide insights and analytics to support business decision making
Support and advise the business with ad-hoc analytics as well as apply statistical techniques to create insights and discover new business opportunities
Provide technical coaching and cultivate best practices with our data analysts
Enable and support the business regarding the development and use of data analysis and reporting by building reporting-grade data sources in our BI environment and translating those data sources into meaningful dashboards and reports for easy business use
Provide business expertise and guidance (consultative partnership) on how to apply leverage data analytics and reporting within the product and engineering organizations
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Growth, Performance Marketing,Loyalty analysis, and research
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4522120?gh_jid=4522120
Lead Data Analyst - Loyalty & Growth,Data,"Palo Alto, CA or San Francisco, CA",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. 
As one of our Lead Data Analysts of our global Data team, you will work closely with stakeholders from across the business including engineers, sales, marketing, finance, and operations to define the data needs and products which will drive the business forward. The ideal candidate will be extremely curious, knowledgeable about data strategy in Travel, and will use their data skills and business mindset to make a difference every day. We are looking for people who can operate at a company that grows as fast as ours by dealing with multiple moving pieces while still holding up quality, long-term thinking, and delivering value to our customers. We take great pride in our diversity of backgrounds, cultures, and perspectives and we strongly believe this is helping us to grow as a successful and impactful team. 
What You'll Do:

Collaborate daily with Design, Engineering, Product, and Go-To-Market teams to bring data and analytics
Lead the data and execution of analytics about growth, performance marketing, loyalty, and rewards to drive growth
Provide technical excellence and project leadership in the implementation of large, cross-functional data projects (for example, the development of a new financial reporting model and reporting)
Work closely with our executive team to provide insights and analytics to support business decision making
Support and advise the business with ad-hoc analytics as well as apply statistical techniques to create insights and discover new business opportunities
Provide technical coaching and cultivate best practices with our data analysts
Enable and support the business regarding the development and use of data analysis and reporting by building reporting-grade data sources in our BI environment and translating those data sources into meaningful dashboards and reports for easy business use
Provide business expertise and guidance (consultative partnership) on how to apply leverage data analytics and reporting within the product and engineering organizations
Create and deliver documentation and training on reporting and BI tools for business users to enable self-service on company data

What We're Looking For:

7+ years of work experience in Data Analysis
5+ years of experience with Tableau
Highly experienced in SQL
Highly experienced with Growth, Performance Marketing,Loyalty analysis, and research
Demonstrated ability to translate business information needs into analytics, insights, and reporting
Demonstrated knowledge of standard statistical techniques like significance testing, regression modeling, etc.
Experience with Snowflake and dbt is a plus
Working in the Travel and Leisure industry is a plus
An advanced degree in mathematics, statistics, computer science, information science, or related technical field is a plus
Excellent communication and stakeholder relationship skills and a strong team player
",https://tripactions.com/careers/openings/4522118?gh_jid=4522118
Enterprise Customer Success Manager,Customer Success: Business Travel,"San Francisco, CA",,"As an Enterprise Customer Success Manager, you will be a trusted advisor to key named/strategic customers, helping them succeed with our platform and ensuring they receive maximum value from our solution throughout their lifecycle. You’ll be responsible for understanding customer requirements, implementing and onboarding new customers, conducting product training, driving adoption and retention, and ensuring ongoing satisfaction. You will work with our customer C-Suite and executive teams, as well as our program counterparts to drive a successful program. 
This role works with stakeholders across the company in Sales, Support, Marketing, Product, Engineering, and Finance. 
What You'll Do:

Manage all post-sales activity for Enterprise customers through strong relationship-building, product knowledge, planning, and execution
Manage complex integration cycles, relationship, with each Enterprise customers; developing key relationships and executing within customer subteams (Finance, HR, etc.)
Develop a trusted advisor relationship with customers (C-suite) to ensure goals are aligned from a business strategy perspective and success metrics are identified
Work closely with your Account Executive counterpart to develop a joint success plan for your customers
Constantly assess “health checks” for your customers to drive satisfaction, adoption, retention, and reduce churn
Serve as the ‘voice of the customer’ and provide internal feedback on how we can better serve them to maximize customer value and retention
Maintain a deep understanding of our product and speak with customers about the most relevant features/functionality for their specific requirements
Increase customer retention and ensure alignment by conducting regular check-in calls and Quarterly & Strategic Business Reviews
Work closely with Product and Engineering on identification/tracking of enhancement requests
Handle escalations and work across teams to resolve issues
Improve upon our existing approaches to customer engagement and account management leveraging our CS platform

What We're Looking For:

5+ years of experience in Enterprise Customer Success Management
Excellent project management and organizational skills in a high pressure environment, working with high value customers
Be able to prioritize tasks and initiatives in a fast-paced environment, as well as problem-solve 
Attention to detail is a must
High energy, go-getter with fresh ideas who takes the initiative to get things done
Bachelor’s degree preferred or similar working experience
",https://tripactions.com/careers/openings/4604473?gh_jid=4604473
Enterprise Customer Success Manager,Customer Success: Business Travel,"Dublin, IE",,"As an Enterprise Customer Success Manager, you will be a trusted advisor to key named/strategic customers, helping them succeed with our platform and ensuring they receive maximum value from our solution throughout their lifecycle. You’ll be responsible for understanding customer requirements, implementing and onboarding new customers, conducting product training, driving adoption and retention, and ensuring ongoing satisfaction. You will work with our customer C-Suite and executive teams, as well as our program counterparts to drive a successful program.
This role can be based in either Dublin or London.
This role works with stakeholders across the company in Sales, Support, Marketing, Product, Engineering, and Finance.
What You'll Do:

Manage all post-sales activity for Enterprise customers through strong relationship-building, product knowledge, planning, and execution
Manage complex integration cycles, relationship, with each Enterprise customers; developing key relationships and executing within customer subteams (Finance, HR, etc.)
Develop a trusted advisor relationship with customers (C-suite) to ensure goals are aligned from a business strategy perspective and success metrics are identified
Work closely with your Account Executive counterpart to develop a joint success plan for your customers
Constantly assess “health checks” for your customers to drive satisfaction, adoption, retention, and reduce churn
Serve as the ‘voice of the customer’ and provide internal feedback on how we can better serve them to maximize customer value and retention
Maintain a deep understanding of our product and speak with customers about the most relevant features/functionality for their specific requirements
Increase customer retention and ensure alignment by conducting regular check-in calls and Quarterly & Strategic Business Reviews
Work closely with Product and Engineering on identification/tracking of enhancement requests
Handle escalations and work across teams to resolve issues
Improve upon our existing approaches to customer engagement and account management leveraging our CS platform

What We're Looking For:

5+ years of experience in Enterprise Customer Success Management
Excellent project management and organizational skills in a high pressure environment, working with high value customers
Be able to prioritize tasks and initiatives in a fast-paced environment, as well as problem-solve
Attention to detail is a must
High energy, go-getter with fresh ideas who takes the initiative to get things done
Bachelor’s degree preferred or similar working experience
",https://tripactions.com/careers/openings/4498614?gh_jid=4498614
Enterprise Customer Success Manager,Customer Success: Business Travel,"New York, NY",,"As an Enterprise Customer Success Manager, you will be a trusted advisor to key named/strategic customers, helping them succeed with our platform and ensuring they receive maximum value from our solution throughout their lifecycle. You’ll be responsible for understanding customer requirements, implementing and onboarding new customers, conducting product training, driving adoption and retention, and ensuring ongoing satisfaction. You will work with our customer C-Suite and executive teams, as well as our program counterparts to drive a successful program. 
This role works with stakeholders across the company in Sales, Support, Marketing, Product, Engineering, and Finance. 
What You'll Do:

Manage all post-sales activity for Enterprise customers through strong relationship-building, product knowledge, planning, and execution
Manage complex integration cycles, relationship, with each Enterprise customers; developing key relationships and executing within customer subteams (Finance, HR, etc.)
Develop a trusted advisor relationship with customers (C-suite) to ensure goals are aligned from a business strategy perspective and success metrics are identified
Work closely with your Account Executive counterpart to develop a joint success plan for your customers
Constantly assess “health checks” for your customers to drive satisfaction, adoption, retention, and reduce churn
Serve as the ‘voice of the customer’ and provide internal feedback on how we can better serve them to maximize customer value and retention
Maintain a deep understanding of our product and speak with customers about the most relevant features/functionality for their specific requirements
Increase customer retention and ensure alignment by conducting regular check-in calls and Quarterly & Strategic Business Reviews
Work closely with Product and Engineering on identification/tracking of enhancement requests
Handle escalations and work across teams to resolve issues
Improve upon our existing approaches to customer engagement and account management leveraging our CS platform

What We're Looking For:

5+ years of experience in Enterprise Customer Success Management
Excellent project management and organizational skills in a high pressure environment, working with high value customers
Be able to prioritize tasks and initiatives in a fast-paced environment, as well as problem-solve 
Attention to detail is a must
High energy, go-getter with fresh ideas who takes the initiative to get things done
Bachelor’s degree preferred or similar working experience
",https://tripactions.com/careers/openings/4604485?gh_jid=4604485
"Enterprise Account Executive, DACH ",Sales: Business Travel,"Berlin, Germany",,"The TripActions Sales team is looking to add a superstar Senior Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team in DACH as we build out the region. In fact, this candidate will be employee 3 in Germany. 
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in corporate travel. You will be responsible for managing a lucrative territory while generating revenue from net new customers.. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies such as MEDDIC to execute on deal strategies
Develop and implement in-territory or vertically-focused field marketing campaigns 
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement and Travel Management
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

4+ years of consistent sales performance within a SaaS environment
2+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Proficient in Salesforce

#LI-NN1",https://tripactions.com/careers/openings/3384182?gh_jid=3384182
Enterprise Account Executive,Sales: Business Travel,"Palo Alto, CA or San Francisco, CA",,"The TripActions Sales team is looking to add a superstar Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team. 
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in how businesses manage travel and expense. You will be responsible for managing a lucrative territory while generating revenue from net new customers. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies such as MEDDIC to execute on deal strategies
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement 
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

8+ years of consistent sales performance within a SaaS environment
3+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Bachelor’s degree preferred
",https://tripactions.com/careers/openings/2997222?gh_jid=2997222
Enterprise Account Executive,Sales: Business Travel,"London, UK",,"The TripActions Sales team is looking to add a superstar Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team. 
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in corporate travel. You will be responsible for managing a lucrative territory while generating revenue from net new customers.. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies to execute on deal strategies
Develop and implement in-territory or vertically-focused field marketing campaigns 
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement and Travel Management
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

5+ years of consistent sales performance within a SaaS environment
3+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Proficient in Salesforce
",https://tripactions.com/careers/openings/2997236?gh_jid=2997236
Enterprise Account Executive,Sales: Business Travel,"Austin, TX",,"The TripActions Sales team is looking to add a superstar Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team. 
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in how businesses manage travel and expense. You will be responsible for managing a lucrative territory while generating revenue from net new customers. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies such as MEDDIC to execute on deal strategies
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement 
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

8+ years of consistent sales performance within a SaaS environment
3+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Bachelor’s degree preferred
",https://tripactions.com/careers/openings/4314867?gh_jid=4314867
Enterprise Account Executive,Sales: Business Travel,"New York, NY",,"The TripActions Sales team is looking to add a superstar Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team.
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in corporate travel. You will be responsible for managing a lucrative territory while generating revenue from net new customers. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies such as MEDDIC to execute on deal strategies
Develop and implement in-territory or vertically-focused field marketing campaigns 
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement and Travel Management
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

8+ years of consistent sales performance within a SaaS environment
3+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Proficient in Salesforce
Bachelor’s degree
",https://tripactions.com/careers/openings/4556611?gh_jid=4556611
Enterprise Account Executive,Sales: Business Travel,"Salt Lake City, UT",,"The TripActions Sales team is looking to add a superstar Enterprise Account Executive to the team with knowledge of technology and solid business-to-business sales. This individual will be an early member of our Enterprise Sales team. 
The ideal candidate thrives in a start-up environment where they can shape the go-to-market strategy. This individual knows how to sell against deeply ingrained legacy systems to change the inertia in how businesses manage travel and expense. You will be responsible for managing a lucrative territory while generating revenue from net new customers. You will be selling into Finance, Procurement and travel organizations and must know to get creative and navigate large organizations.
What You’ll Do:

Establish and develop a strategy for identifying and closing net new sales opportunities 
Prospect into targeted strategic accounts within designated territory
Leverage sales methodologies such as MEDDIC to execute on deal strategies
Present and sell directly to C-level executives within but not limited to HR, Legal, Finance, Procurement 
Collaborate and lead successful execution of sales activities through contract negotiation and signed contracts with internal and external teams
Manage all sales activity and monthly forecasting of revenue in Salesforce

What We’re Looking For:

8+ years of consistent sales performance within a SaaS environment
3+ years selling into Enterprise sized organizations (deal cycles being 1M+ in revenue)
Strong experience prospecting and self-generating pipeline 
Proven ability to develop champions and execute within a complex sales cycle
Experience at a start-up or in a scrappy, fast-moving environment
Bachelor’s degree preferred
",https://tripactions.com/careers/openings/4219407?gh_jid=4219407
Engineering Manager,Engineering: Business Travel,"Tel-Aviv, Israel",,"At TripActions, “It’s all about the user. All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going. TripActions Liquid™ is the first modern end-to-end payments and expense management solution built with both the employee and finance team in mind that sits at the intersection of the majority of employee spend: travel.
We are looking for a software engineering manager to join and lead our newest team we are building in Israel. This is a very unique role which combines the small team feeling of a startup launching a brand new product, with the perks, opportunity size and impact of an established company. 
You will be responsible for leading a team made of amazing software engineers and pushing the boundaries of great business travel product. As a leader and manager of the area, you will be partnering with product management to develop a vision and roadmap for your product area. The role requires you to exercise your technical chops and scale the architecture across a variety of systems, make the system highly reliable, dive into product metrics and come up with insights to improve the overall product.
This position is based out of our Tel-Aviv location. 
What We’re Looking For:

3 or more years of experience building high performing team of at least 10 engineers
Strong leadership skills to get things done by challenging the status quo and making decisions in a fast-moving, rapidly changing environment 
Proven experience scaling teams through hiring and coaching
Strong technical background in at least one domain with ability to make long-term architectural decisions and trade-offs.
Excellent communication and collaboration skills working with stakeholders and domain experts across the company to design solutions to user problems

Additional Awesomeness

Experience managing multiple teams or teams with 15+ people
Prior experience working at startups and/or on consumer-facing products
",https://tripactions.com/careers/openings/3986602?gh_jid=3986602
Engineering Manager,Engineering: Business Travel,"Palo Alto, CA",,"At TripActions, “It’s all about the user.  All of them.” We’re passionate about providing a seamless one-stop experience for business travelers, no matter how they travel, where they stay, or where they’re going.
What You'll Do:
You will be responsible for leading the travel booking experience team and pushing the boundaries of great business travel product. As a leader and manager of the area, you will be partnering with product management to develop a vision and roadmap for your product area. The role requires you to exercise your technical chops and scale the architecture across a variety of systems, make the system highly reliable, dive into product metrics and come up with insights to improve the overall product.
This position is based out of headquarters in Palo Alto, CA.
What We’re Looking For:

5 or more years of experience building high performing team of at least 10 engineers
Strong leadership skills to get things done by challenging the status quo and making decisions in a fast-moving, rapidly changing environment 
Proven experience scaling teams through hiring and coaching
Strong technical background in at least one domain with ability to make long-term architectural decisions and trade-offs.
Excellent communication and collaboration skills working with stakeholders and domain experts across the company to design solutions to user problems
Experience managing multiple teams or teams with 12+ people
Prior experience working at startups and/or on consumer-facing products
",https://tripactions.com/careers/openings/4638849?gh_jid=4638849
"Director, Total Rewards ",People,"Palo Alto, CA",,"TripActions is growing rapidly, so we’re building out our People team to ensure we continue to be the best place to work and deliver an amazing experience to our employees around the globe!  As Head of Total Rewards you will own a huge part of that experience, ensuring our total rewards strategy continues to support our culture and growth. We're looking for a leader who has a strategic mindset and a get stuff done attitude to oversee all aspects of compensation and benefits.
What You’ll Do

Design, develop, and execute on a comprehensive global total rewards strategy that aligns with our culture and business strategy and allows us to attract, retain, and motivate top talent
Partner with the executive, people and talent acquisition teams to ensure our programs align with our strategic objectives and support our culture
Create scalable processes and programs to support our rapid growth while maintaining an exceptional employee experience
Lead strategic projects including building out a comprehensive total rewards strategy and framework
Support the development, implementation, and maintenance of compensation tools and systems that will allow us to scale
Analyze compensation and benefits practices in relation to all of our local markets and propose changes to remain competitive
Own the communications strategy and plan for compensation and benefits, ensuring our employees understand all that’s being offered

What We’re Looking For

8+ years of experience designing compensation and benefits programs, ideally at rapidly growing, global companies
Experience building and implementing comprehensive global compensation and benefits programs
Comfortable and excited to work in a high-growth, constantly changing environment
Ability to drive consensus and engagement across a wide variety of stakeholders in multiple parts of the business
Strong executive presence and presentation skills with experience presenting to executive staff and/or board members
Data-driven with a strong ability to analyze data, turning data into insights and action plans aligned with company goals
Ability to drive strategy with a get stuff done mindset

 
#LI-AC3
#LI-Hybrid ",https://tripactions.com/careers/openings/4654179?gh_jid=4654179
"Director, Revenue Analytics",Sales: Business Travel,"Austin, TX",,"TripActions is looking for a Revenue Analytics leader that is experienced in working for technology companies and in high-growth environments. This individual will work closely with our Marketing, Sales and Success leadership team, as well as Finance, and Data functions on ad-hoc and ongoing initiatives. You must have a bias towards action, eagerness to take ownership, and have an entrepreneurial spirit. You will have a proven track record of supporting the hyper growth of customer facing teams.
What You’ll Do:

Build and lead a team of analysts to support the reporting and analysis of our Marketing, Sales, and Customer Success teams.
Identify the functional and domain areas of expertise needed to best support the business and ensure these capabilities are developed within the Revenue Analytics team.
Partner with stakeholders to understand their business objectives and collaborate on KPI selection, performance measurement, and general business analysis.
Implement and maintain a reporting stack supporting the global Marketing, Sales and Customer Success teams.
Partner with Data and Finance teams to define and align on metrics across the company and develop the infrastructure to track KPIs in a scalable manner.
Conduct ad hoc analyses which provide a deeper understanding of the business.

What We’re Looking For:

10+ years of experience in the analytics space and 5+ years of experience leading teams.
Demonstrated track record of creating strategic relationships across the business while driving alignment on high-priority, high-visibility initiatives.
Experience with business intelligence software, such as Tableau.
High proficiency extracting data from relational databases using SQL.
Familiarity with R / Python.
Effective written and verbal communication skills, in particular storytelling with data in a presentation setting.
Servant leadership with strong collaboration within and across functional departments.
A customer-centric focus to develop data visualizations that are intuitive to users (Account Executives, Sales Leaders, etc.)

",https://tripactions.com/careers/openings/4542368?gh_jid=4542368
